ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH	POS
core-wordnet-2529			2529	model	NOUN
core-wordnet-2530			2530	model	NOUN
core-wordnet-2531			2531	model	NOUN
core-wordnet-2532			2532	model	NOUN
core-wordnet-2533			2533	model	NOUN
core-wordnet-2534			2534	module	NOUN
core-wordnet-2535			2535	mole	NOUN
core-wordnet-2536			2536	mole	NOUN
core-wordnet-2537			2537	mole	NOUN
core-wordnet-2538			2538	molecule	NOUN
core-wordnet-2539			2539	moment	NOUN
core-wordnet-2540			2540	momentum	NOUN
core-wordnet-2541			2541	monarch	NOUN
core-wordnet-2542			2542	monarchy	NOUN
core-wordnet-2543			2543	monastery	NOUN
core-wordnet-2544			2544	money	NOUN
core-wordnet-2545			2545	money	NOUN
core-wordnet-2546			2546	monk	NOUN
core-wordnet-2547			2547	monkey	NOUN
core-wordnet-2548			2548	monopoly	NOUN
core-wordnet-2549			2549	monster	NOUN
core-wordnet-2550			2550	month	NOUN
core-wordnet-2551			2551	mood	NOUN
core-wordnet-2552			2552	moon	NOUN
core-wordnet-2553			2553	morale	NOUN
core-wordnet-2554			2554	morale	NOUN
core-wordnet-2555			2555	morning	NOUN
core-wordnet-2556			2556	dawn	NOUN
core-wordnet-2557			2557	morsel	NOUN
core-wordnet-2558			2558	mortgage	NOUN
core-wordnet-2559			2559	mosaic	NOUN
core-wordnet-2560			2560	mosque	NOUN
core-wordnet-2561			2561	mosquito	NOUN
core-wordnet-2562			2562	mother	NOUN
core-wordnet-2563			2563	motif	NOUN
core-wordnet-2564			2564	motivation	NOUN
core-wordnet-2565			2565	motivation	NOUN
core-wordnet-2566			2566	motorist	NOUN
core-wordnet-2567			2567	highway	NOUN
core-wordnet-2568			2568	mold	NOUN
core-wordnet-2569			2569	mountain	NOUN
core-wordnet-2570			2570	mourning	NOUN
core-wordnet-2571			2571	mouse	NOUN
core-wordnet-2572			2572	mouse	NOUN
core-wordnet-2573			2573	mouth	NOUN
core-wordnet-2574			2574	move	NOUN
core-wordnet-2575			2575	move	NOUN
core-wordnet-2576			2576	movement	NOUN
core-wordnet-2577			2577	crusade	NOUN
core-wordnet-2578			2578	movement	NOUN
core-wordnet-2579			2579	mud	NOUN
core-wordnet-2580			2580	mug	NOUN
core-wordnet-2581			2581	multimedia	NOUN
core-wordnet-2582			2582	murder	NOUN
core-wordnet-2583			2583	muscle	NOUN
core-wordnet-2584			2584	museum	NOUN
core-wordnet-2585			2585	mushroom	NOUN
core-wordnet-2586			2586	music	NOUN
core-wordnet-2587			2587	musician	NOUN
core-wordnet-2588			2588	mutation	NOUN
core-wordnet-2589			2589	myth	NOUN
core-wordnet-2590			2590	nail	NOUN
core-wordnet-2591			2591	nail	NOUN
core-wordnet-2592			2592	name	NOUN
core-wordnet-2593			2593	name	NOUN
core-wordnet-2594			2594	nationalism	NOUN
core-wordnet-2595			2595	nationalist	NOUN
core-wordnet-2596			2596	nationality	NOUN
core-wordnet-2597			2597	nature	NOUN
core-wordnet-2598			2598	nature	NOUN
core-wordnet-2599			2599	nature	NOUN
core-wordnet-2600			2600	navy	NOUN
core-wordnet-2601			2601	navy	NOUN
core-wordnet-2602			2602	neck	NOUN
core-wordnet-2603			2603	need	NOUN
core-wordnet-2604			2604	need	NOUN
core-wordnet-2605			2605	needle	NOUN
core-wordnet-2606			2606	needle	NOUN
core-wordnet-2607			2607	neglect	NOUN
core-wordnet-2608			2608	negligence	NOUN
core-wordnet-2609			2609	negotiation	NOUN
core-wordnet-2610			2610	neighbour	NOUN
core-wordnet-2611			2611	neighborhood	NOUN
core-wordnet-2612			2612	nephew	NOUN
core-wordnet-2613			2613	nerve	NOUN
core-wordnet-2614			2614	nest	NOUN
core-wordnet-2615			2615	net	NOUN
core-wordnet-2616			2616	net	NOUN
core-wordnet-2617			2617	network	NOUN
core-wordnet-2618			2618	network	NOUN
core-wordnet-2619			2619	newcomer	NOUN
core-wordnet-2620			2620	news	NOUN
core-wordnet-2621			2621	news	NOUN
core-wordnet-2622			2622	news	NOUN
core-wordnet-2623			2623	night	NOUN
core-wordnet-2624			2624	nightmare	NOUN
core-wordnet-2625			2625	node	NOUN
core-wordnet-2626			2626	noise	NOUN
core-wordnet-2627			2627	noise	NOUN
core-wordnet-2628			2628	nomination	NOUN
core-wordnet-2629			2629	nonsense	NOUN
core-wordnet-2630			2630	norm	NOUN
core-wordnet-2631			2631	north	NOUN
core-wordnet-2632			2632	nose	NOUN
core-wordnet-2633			2633	note	NOUN
core-wordnet-2634			2634	note	NOUN
core-wordnet-2635			2635	note	NOUN
core-wordnet-2636			2636	note	NOUN
core-wordnet-2637			2637	notebook	NOUN
core-wordnet-2638			2638	notebook	NOUN
core-wordnet-2639			2639	notice	NOUN
core-wordnet-2640			2640	notice	NOUN
core-wordnet-2641			2641	notion	NOUN
core-wordnet-2642			2642	noun	NOUN
core-wordnet-2643			2643	novel	NOUN
core-wordnet-2644			2644	number	NOUN
core-wordnet-2645			2645	number	NOUN
core-wordnet-2646			2646	number	NOUN
core-wordnet-2647			2647	nun	NOUN
core-wordnet-2648			2648	nurse	NOUN
core-wordnet-2649			2649	nursery	NOUN
core-wordnet-2650			2650	nursery	NOUN
core-wordnet-2651			2651	crackpot	NOUN
core-wordnet-2652			2652	nut	NOUN
core-wordnet-2653			2653	oak	NOUN
core-wordnet-2654			2654	object	NOUN
core-wordnet-2655			2655	object	NOUN
core-wordnet-2656			2656	objection	NOUN
core-wordnet-2657			2657	obligation	NOUN
core-wordnet-2658			2658	observation	NOUN
core-wordnet-2659			2659	observer	NOUN
core-wordnet-2660			2660	obstacle	NOUN
core-wordnet-2661			2661	occasion	NOUN
core-wordnet-2662			2662	occupation	NOUN
core-wordnet-2663			2663	ocean	NOUN
core-wordnet-2664			2664	offense	NOUN
core-wordnet-2665			2665	offense	NOUN
core-wordnet-2666			2666	offense	NOUN
core-wordnet-2667			2667	offender	NOUN
core-wordnet-2668			2668	offer	NOUN
core-wordnet-2669			2669	office	NOUN
core-wordnet-2670			2670	officer	NOUN
core-wordnet-2671			2671	official	NOUN
core-wordnet-2672			2672	offspring	NOUN
core-wordnet-2673			2673	oil	NOUN
core-wordnet-2674			2674	oil	NOUN
core-wordnet-2675			2675	omission	NOUN
core-wordnet-2676			2676	onion	NOUN
core-wordnet-2677			2677	opera	NOUN
core-wordnet-2678			2678	operation	NOUN
core-wordnet-2679			2679	operation	NOUN
core-wordnet-2680			2680	operation	NOUN
core-wordnet-2681			2681	operation	NOUN
core-wordnet-2682			2682	opinion	NOUN
core-wordnet-2683			2683	opinion	NOUN
core-wordnet-2684			2684	opponent	NOUN
core-wordnet-2685			2685	opposite	NOUN
core-wordnet-2686			2686	opposition	NOUN
core-wordnet-2687			2687	opposition	NOUN
core-wordnet-2688			2688	opposition	NOUN
core-wordnet-2689			2689	optimism	NOUN
core-wordnet-2690			2690	option	NOUN
core-wordnet-2691			2691	orange	NOUN
core-wordnet-2692			2692	orange	NOUN
core-wordnet-2693			2693	orbit	NOUN
core-wordnet-2694			2694	orchestra	NOUN
core-wordnet-2695			2695	order	NOUN
core-wordnet-2696			2696	order	NOUN
core-wordnet-2697			2697	order	NOUN
core-wordnet-2698			2698	organ	NOUN
core-wordnet-2699			2699	organ	NOUN
core-wordnet-2700			2700	organisation	NOUN
core-wordnet-2701			2701	orientation	NOUN
core-wordnet-2702			2702	origin	NOUN
core-wordnet-2703			2703	outfit	NOUN
core-wordnet-2704			2704	outlet	NOUN
core-wordnet-2705			2705	outlet	NOUN
core-wordnet-2706			2706	outlet	NOUN
core-wordnet-2707			2707	outline	NOUN
core-wordnet-2708			2708	outline	NOUN
core-wordnet-2709			2709	outlook	NOUN
core-wordnet-2710			2710	output	NOUN
core-wordnet-2711			2711	outside	NOUN
core-wordnet-2712			2712	oven	NOUN
core-wordnet-2713			2713	overall	NOUN
core-wordnet-2714			2714	overview	NOUN
core-wordnet-2715			2715	owl	NOUN
core-wordnet-2716			2716	owner	NOUN
core-wordnet-2717			2717	ownership	NOUN
core-wordnet-2718			2718	oxygen	NOUN
core-wordnet-2719			2719	pace	NOUN
core-wordnet-2720			2720	pack	NOUN
core-wordnet-2721			2721	pack	NOUN
core-wordnet-2722			2722	package	NOUN
core-wordnet-2723			2723	packet	NOUN
core-wordnet-2724			2724	page	NOUN
core-wordnet-2725			2725	pain	NOUN
core-wordnet-2726			2726	pain	NOUN
core-wordnet-2727			2727	pain	NOUN
core-wordnet-2728			2728	paint	NOUN
core-wordnet-2729			2729	painter	NOUN
core-wordnet-2730			2730	pair	NOUN
core-wordnet-2731			2731	palace	NOUN
core-wordnet-2732			2732	palm	NOUN
core-wordnet-2733			2733	chimpanzee	NOUN
core-wordnet-2734			2734	pan	NOUN
core-wordnet-2735			2735	panel	NOUN
core-wordnet-2736			2736	panel	NOUN
core-wordnet-2737			2737	panic	NOUN
core-wordnet-2738			2738	paper	NOUN
core-wordnet-2739			2739	paper	NOUN
core-wordnet-2740			2740	paper	NOUN
core-wordnet-2741			2741	paper	NOUN
core-wordnet-2742			2742	paper	NOUN
core-wordnet-2743			2743	parade	NOUN
core-wordnet-2744			2744	paradox	NOUN
core-wordnet-2745			2745	paragraph	NOUN
core-wordnet-2746			2746	parallel	NOUN
core-wordnet-2747			2747	parameter	NOUN
core-wordnet-2748			2748	pardon	NOUN
core-wordnet-2749			2749	parent	NOUN
core-wordnet-2750			2750	park	NOUN
core-wordnet-2751			2751	parking	NOUN
core-wordnet-2752			2752	parliament	NOUN
core-wordnet-2753			2753	part	NOUN
core-wordnet-2754			2754	participant	NOUN
core-wordnet-2755			2755	particle	NOUN
core-wordnet-2756			2756	partner	NOUN
core-wordnet-2757			2757	partner	NOUN
core-wordnet-2758			2758	partnership	NOUN
core-wordnet-2759			2759	party	NOUN
core-wordnet-2760			2760	party	NOUN
core-wordnet-2761			2761	pass	NOUN
core-wordnet-2762			2762	pass	NOUN
core-wordnet-2763			2763	passage	NOUN
core-wordnet-2764			2764	passage	NOUN
core-wordnet-2765			2765	passenger	NOUN
core-wordnet-2766			2766	passion	NOUN
core-wordnet-2767			2767	passport	NOUN
core-wordnet-2768			2768	password	NOUN
core-wordnet-2769			2769	past	NOUN
core-wordnet-2770			2770	pastel	NOUN
core-wordnet-2771			2771	pasture	NOUN
core-wordnet-2772			2772	patch	NOUN
core-wordnet-2773			2773	patch	NOUN
core-wordnet-2774			2774	patch	NOUN
core-wordnet-2775			2775	patent	NOUN
core-wordnet-2776			2776	path	NOUN
core-wordnet-2777			2777	patience	NOUN
core-wordnet-2778			2778	patient	NOUN
core-wordnet-2779			2779	patrol	NOUN
core-wordnet-2780			2780	pattern	NOUN
core-wordnet-2781			2781	pause	NOUN
core-wordnet-2782			2782	pavement	NOUN
core-wordnet-2783			2783	payment	NOUN
core-wordnet-2784			2784	peace	NOUN
core-wordnet-2785			2785	peace	NOUN
core-wordnet-2786			2786	peak	NOUN
core-wordnet-2787			2787	peanut	NOUN
core-wordnet-2788			2788	peasant	NOUN
core-wordnet-2789			2789	pedestrian	NOUN
core-wordnet-2790			2790	pen	NOUN
core-wordnet-2791			2791	pen	NOUN
core-wordnet-2792			2792	penalty	NOUN
core-wordnet-2793			2793	pencil	NOUN
core-wordnet-2794			2794	penny	NOUN
core-wordnet-2795			2795	pension	NOUN
core-wordnet-2796			2796	retiree	NOUN
core-wordnet-2797			2797	people	NOUN
core-wordnet-2798			2798	pepper	NOUN
core-wordnet-2799			2799	percent	NOUN
core-wordnet-2800			2800	perception	NOUN
core-wordnet-2801			2801	performance	NOUN
core-wordnet-2802			2802	performance	NOUN
core-wordnet-2803			2803	performer	NOUN
core-wordnet-2804			2804	period	NOUN
core-wordnet-2805			2805	period	NOUN
core-wordnet-2806			2806	period	NOUN
core-wordnet-2807			2807	period	NOUN
core-wordnet-2808			2808	permission	NOUN
core-wordnet-2809			2809	person	NOUN
core-wordnet-2810			2810	personality	NOUN
core-wordnet-2811			2811	pest	NOUN
core-wordnet-2812			2812	pet	NOUN
core-wordnet-2813			2813	phenomenon	NOUN
core-wordnet-2814			2814	philosopher	NOUN
core-wordnet-2815			2815	philosophy	NOUN
core-wordnet-2816			2816	philosophy	NOUN
core-wordnet-2817			2817	photograph	NOUN
core-wordnet-2818			2818	photographer	NOUN
core-wordnet-2819			2819	photography	NOUN
core-wordnet-2820			2820	physics	NOUN
core-wordnet-2821			2821	piano	NOUN
core-wordnet-2822			2822	picture	NOUN
core-wordnet-2823			2823	picture	NOUN
core-wordnet-2824			2824	movie	NOUN
core-wordnet-2825			2825	pie	NOUN
core-wordnet-2826			2826	piece	NOUN
core-wordnet-2827			2827	piece	NOUN
core-wordnet-2828			2828	pier	NOUN
core-wordnet-2829			2829	pig	NOUN
core-wordnet-2830			2830	pig	NOUN
core-wordnet-2831			2831	policeman	NOUN
core-wordnet-2832			2832	pig	NOUN
core-wordnet-2833			2833	pigeon	NOUN
core-wordnet-2834			2834	pile	NOUN
core-wordnet-2835			2835	pill	NOUN
core-wordnet-2836			2836	pillow	NOUN
core-wordnet-2837			2837	pilot	NOUN
core-wordnet-2838			2838	pin	NOUN
core-wordnet-2839			2839	pioneer	NOUN
core-wordnet-2840			2840	pipe	NOUN
core-wordnet-2841			2841	pit	NOUN
core-wordnet-2842			2842	pit	NOUN
core-wordnet-2843			2843	pitch	NOUN
core-wordnet-2844			2844	slant	NOUN
core-wordnet-2845			2845	pitch	NOUN
core-wordnet-2846			2846	pity	NOUN
core-wordnet-2847			2847	place	NOUN
core-wordnet-2848			2848	place	NOUN
core-wordnet-2849			2849	plaintiff	NOUN
core-wordnet-2850			2850	plan	NOUN
core-wordnet-2851			2851	plane	NOUN
core-wordnet-2852			2852	planet	NOUN
core-wordnet-2853			2853	plant	NOUN
core-wordnet-2854			2854	plant	NOUN
core-wordnet-2855			2855	plaster	NOUN
core-wordnet-2856			2856	plastic	NOUN
core-wordnet-2857			2857	plate	NOUN
core-wordnet-2858			2858	platform	NOUN
core-wordnet-2859			2859	play	NOUN
core-wordnet-2860			2860	play	NOUN
core-wordnet-2861			2861	player	NOUN
core-wordnet-2862			2862	player	NOUN
core-wordnet-2863			2863	pleasure	NOUN
core-wordnet-2864			2864	plot	NOUN
core-wordnet-2865			2865	plot	NOUN
core-wordnet-2866			2866	plot	NOUN
core-wordnet-2867			2867	pneumonia	NOUN
core-wordnet-2868			2868	pocket	NOUN
core-wordnet-2869			2869	poem	NOUN
core-wordnet-2870			2870	poetry	NOUN
core-wordnet-2871			2871	point	NOUN
core-wordnet-2872			2872	point	NOUN
core-wordnet-2873			2873	point	NOUN
core-wordnet-2874			2874	poison	NOUN
core-wordnet-2875			2875	pole	NOUN
core-wordnet-2876			2876	pole	NOUN
core-wordnet-2877			2877	policy	NOUN
core-wordnet-2878			2878	politician	NOUN
core-wordnet-2879			2879	politics	NOUN
core-wordnet-2880			2880	poll	NOUN
core-wordnet-2881			2881	poll	NOUN
core-wordnet-2882			2882	pollution	NOUN
core-wordnet-2883			2883	pony	NOUN
core-wordnet-2884			2884	pool	NOUN
core-wordnet-2885			2885	pop	NOUN
core-wordnet-2886			2886	pop	NOUN
core-wordnet-2887			2887	pop	NOUN
core-wordnet-2888			2888	population	NOUN
core-wordnet-2889			2889	porter	NOUN
core-wordnet-2890			2890	portion	NOUN
core-wordnet-2891			2891	portrait	NOUN
core-wordnet-2892			2892	position	NOUN
core-wordnet-2893			2893	position	NOUN
core-wordnet-2894			2894	position	NOUN
core-wordnet-2895			2895	possession	NOUN
core-wordnet-2896			2896	possibility	NOUN
core-wordnet-2897			2897	post	NOUN
core-wordnet-2898			2898	post	NOUN
core-wordnet-2899			2899	postcard	NOUN
core-wordnet-2900			2900	pot	NOUN
core-wordnet-2901			2901	pot	NOUN
core-wordnet-2902			2902	potato	NOUN
core-wordnet-2903			2903	potential	NOUN
core-wordnet-2904			2904	pottery	NOUN
core-wordnet-2905			2905	pound	NOUN
core-wordnet-2906			2906	pound	NOUN
core-wordnet-2907			2907	powder	NOUN
core-wordnet-2908			2908	power	NOUN
core-wordnet-2909			2909	power	NOUN
core-wordnet-2910			2910	practice	NOUN
core-wordnet-2911			2911	practice	NOUN
core-wordnet-2912			2912	praise	NOUN
core-wordnet-2913			2913	prayer	NOUN
core-wordnet-2914			2914	precedent	NOUN
core-wordnet-2915			2915	precision	NOUN
core-wordnet-2916			2916	predator	NOUN
core-wordnet-2917			2917	predecessor	NOUN
core-wordnet-2918			2918	preference	NOUN
core-wordnet-2919			2919	prejudice	NOUN
core-wordnet-2920			2920	premium	NOUN
core-wordnet-2921			2921	preoccupation	NOUN
core-wordnet-2922			2922	preparation	NOUN
core-wordnet-2923			2923	prescription	NOUN
core-wordnet-2924			2924	prescription	NOUN
core-wordnet-2925			2925	presence	NOUN
core-wordnet-2926			2926	presence	NOUN
core-wordnet-2927			2927	present	NOUN
core-wordnet-2928			2928	present	NOUN
core-wordnet-2929			2929	presentation	NOUN
core-wordnet-2930			2930	preservation	NOUN
core-wordnet-2931			2931	presidency	NOUN
core-wordnet-2932			2932	president	NOUN
core-wordnet-2933			2933	president	NOUN
core-wordnet-2934			2934	press	NOUN
core-wordnet-2935			2935	press	NOUN
core-wordnet-2936			2936	pressure	NOUN
core-wordnet-2937			2937	pressure	NOUN
core-wordnet-2938			2938	pressure	NOUN
core-wordnet-2939			2939	prestige	NOUN
core-wordnet-2940			2940	prevalence	NOUN
core-wordnet-2941			2941	prey	NOUN
core-wordnet-2942			2942	price	NOUN
core-wordnet-2943			2943	price	NOUN
core-wordnet-2944			2944	pride	NOUN
core-wordnet-2945			2945	primary	NOUN
core-wordnet-2946			2946	prince	NOUN
core-wordnet-2947			2947	princess	NOUN
core-wordnet-2948			2948	principle	NOUN
core-wordnet-2949			2949	print	NOUN
core-wordnet-2950			2950	printer	NOUN
core-wordnet-2951			2951	priority	NOUN
core-wordnet-2952			2952	prison	NOUN
core-wordnet-2953			2953	prisoner	NOUN
core-wordnet-2954			2954	privacy	NOUN
core-wordnet-2955			2955	privilege	NOUN
core-wordnet-2956			2956	prize	NOUN
core-wordnet-2957			2957	loot	NOUN
core-wordnet-2958			2958	probability	NOUN
core-wordnet-2959			2959	problem	NOUN
core-wordnet-2960			2960	problem	NOUN
core-wordnet-2961			2961	procedure	NOUN
core-wordnet-2962			2962	process	NOUN
core-wordnet-2963			2963	produce	NOUN
core-wordnet-2964			2964	producer	NOUN
core-wordnet-2965			2965	product	NOUN
core-wordnet-2966			2966	product	NOUN
core-wordnet-2967			2967	product	NOUN
core-wordnet-2968			2968	production	NOUN
core-wordnet-2969			2969	production	NOUN
core-wordnet-2970			2970	production	NOUN
core-wordnet-2971			2971	profession	NOUN
core-wordnet-2972			2972	professional	NOUN
core-wordnet-2973			2973	professor	NOUN
core-wordnet-2974			2974	profile	NOUN
core-wordnet-2975			2975	profit	NOUN
core-wordnet-2976			2976	program	NOUN
core-wordnet-2977			2977	program	NOUN
core-wordnet-2978			2978	program	NOUN
core-wordnet-2979			2979	program	NOUN
core-wordnet-2980			2980	progress	NOUN
core-wordnet-2981			2981	project	NOUN
core-wordnet-2982			2982	prediction	NOUN
core-wordnet-2983			2983	projection	NOUN
core-wordnet-2984			2984	promise	NOUN
core-wordnet-2985			2985	promotion	NOUN
core-wordnet-2986			2986	promotion	NOUN
core-wordnet-2987			2987	proof	NOUN
core-wordnet-2988			2988	proof	NOUN
core-wordnet-2989			2989	propaganda	NOUN
core-wordnet-2990			2990	property	NOUN
core-wordnet-2991			2991	property	NOUN
core-wordnet-2992			2992	proportion	NOUN
core-wordnet-2993			2993	proportion	NOUN
core-wordnet-2994			2994	proposal	NOUN
core-wordnet-2995			2995	proposal	NOUN
core-wordnet-2996			2996	proposition	NOUN
core-wordnet-2997			2997	prosecution	NOUN
core-wordnet-2998			2998	prospect	NOUN
core-wordnet-2999			2999	prosperity	NOUN
core-wordnet-3000			3000	protection	NOUN
core-wordnet-3001			3001	shelter	NOUN
core-wordnet-3002			3002	protein	NOUN
core-wordnet-3003			3003	protest	NOUN
core-wordnet-3004			3004	provision	NOUN
core-wordnet-3005			3005	psychologist	NOUN
core-wordnet-3006			3006	psychology	NOUN
core-wordnet-3007			3007	bar	NOUN
core-wordnet-3008			3008	public	NOUN
core-wordnet-3009			3009	publication	NOUN
core-wordnet-3010			3010	publication	NOUN
core-wordnet-3011			3011	publicity	NOUN
core-wordnet-3012			3012	publisher	NOUN
core-wordnet-3013			3013	pudding	NOUN
core-wordnet-3014			3014	pump	NOUN
core-wordnet-3015			3015	pumpkin	NOUN
core-wordnet-3016			3016	punch	NOUN
core-wordnet-3017			3017	punch	NOUN
core-wordnet-3018			3018	pupil	NOUN
core-wordnet-3019			3019	pupil	NOUN
core-wordnet-3020			3020	purpose	NOUN
core-wordnet-3021			3021	hobby	NOUN
core-wordnet-3022			3022	pursuit	NOUN
core-wordnet-3023			3023	puzzle	NOUN
core-wordnet-3024			3024	pyramid	NOUN
core-wordnet-3025			3025	qualification	NOUN
core-wordnet-3026			3026	quality	NOUN
core-wordnet-3027			3027	quantity	NOUN
core-wordnet-3028			3028	quarter	NOUN
core-wordnet-3029			3029	quarter	NOUN
core-wordnet-3030			3030	quarter	NOUN
core-wordnet-3031			3031	quarter	NOUN
core-wordnet-3032			3032	queen	NOUN
core-wordnet-3033			3033	quest	NOUN
core-wordnet-3034			3034	question	NOUN
core-wordnet-3035			3035	questionnaire	NOUN
core-wordnet-3036			3036	queue	NOUN
core-wordnet-3037			3037	quota	NOUN
core-wordnet-3038			3038	quotation	NOUN
core-wordnet-3039			3039	quotation	NOUN
core-wordnet-3040			3040	rabbit	NOUN
core-wordnet-3041			3041	race	NOUN
core-wordnet-3042			3042	race	NOUN
core-wordnet-3043			3043	racism	NOUN
core-wordnet-3044			3044	rack	NOUN
core-wordnet-3045			3045	radiation	NOUN
core-wordnet-3046			3046	radiation	NOUN
core-wordnet-3047			3047	radical	NOUN
core-wordnet-3048			3048	radio	NOUN
core-wordnet-3049			3049	radio	NOUN
core-wordnet-3050			3050	rage	NOUN
core-wordnet-3051			3051	raid	NOUN
core-wordnet-3052			3052	railcar	NOUN
core-wordnet-3053			3053	railroad	NOUN
core-wordnet-3054			3054	track	NOUN
core-wordnet-3055			3055	rain	NOUN
core-wordnet-3056			3056	rainbow	NOUN
core-wordnet-3057			3057	rally	NOUN
core-wordnet-3058			3058	range	NOUN
core-wordnet-3059			3059	range	NOUN
core-wordnet-3060			3060	range	NOUN
core-wordnet-3061			3061	range	NOUN
core-wordnet-3062			3062	rank	NOUN
core-wordnet-3063			3063	rat	NOUN
core-wordnet-3064			3064	strikebreaker	NOUN
core-wordnet-3065			3065	rate	NOUN
core-wordnet-3066			3066	ratio	NOUN
core-wordnet-3067			3067	reaction	NOUN
core-wordnet-3068			3068	reaction	NOUN
core-wordnet-3069			3069	reaction	NOUN
core-wordnet-3070			3070	reactor	NOUN
core-wordnet-3071			3071	reader	NOUN
core-wordnet-3072			3072	reader	NOUN
core-wordnet-3073			3073	realism	NOUN
core-wordnet-3074			3074	reality	NOUN
core-wordnet-3075			3075	reason	NOUN
core-wordnet-3076			3076	reason	NOUN
core-wordnet-3077			3077	rebel	NOUN
core-wordnet-3078			3078	rebellion	NOUN
core-wordnet-3079			3079	receipt	NOUN
core-wordnet-3080			3080	reception	NOUN
core-wordnet-3081			3081	reception	NOUN
core-wordnet-3082			3082	recession	NOUN
core-wordnet-3083			3083	recognition	NOUN
core-wordnet-3084			3084	recommendation	NOUN
core-wordnet-3085			3085	record	NOUN
core-wordnet-3086			3086	record	NOUN
core-wordnet-3087			3087	record	NOUN
core-wordnet-3088			3088	record	NOUN
core-wordnet-3089			3089	recording	NOUN
core-wordnet-3090			3090	recovery	NOUN
core-wordnet-3091			3091	recovery	NOUN
core-wordnet-3092			3092	recreation	NOUN
core-wordnet-3093			3093	red	NOUN
core-wordnet-3094			3094	reduction	NOUN
core-wordnet-3095			3095	redundancy	NOUN
core-wordnet-3096			3096	referee	NOUN
core-wordnet-3097			3097	reference	NOUN
core-wordnet-3098			3098	reference	NOUN
core-wordnet-3099			3099	referral	NOUN
core-wordnet-3100			3100	reflection	NOUN
core-wordnet-3101			3101	reform	NOUN
core-wordnet-3102			3102	refugee	NOUN
core-wordnet-3103			3103	refusal	NOUN
core-wordnet-3104			3104	regard	NOUN
core-wordnet-3105			3105	region	NOUN
core-wordnet-3106			3106	register	NOUN
core-wordnet-3107			3107	register	NOUN
core-wordnet-3108			3108	registration	NOUN
core-wordnet-3109			3109	regret	NOUN
core-wordnet-3110			3110	regulation	NOUN
core-wordnet-3111			3111	rehabilitation	NOUN
core-wordnet-3112			3112	rehabilitation	NOUN
core-wordnet-3113			3113	rehearsal	NOUN
core-wordnet-3114			3114	reign	NOUN
core-wordnet-3115			3115	rejection	NOUN
core-wordnet-3116			3116	relation	NOUN
core-wordnet-3117			3117	relationship	NOUN
core-wordnet-3118			3118	relaxation	NOUN
core-wordnet-3119			3119	release	NOUN
core-wordnet-3120			3120	relevance	NOUN
core-wordnet-3121			3121	reliance	NOUN
core-wordnet-3122			3122	relief	NOUN
core-wordnet-3123			3123	reluctance	NOUN
core-wordnet-3124			3124	remark	NOUN
core-wordnet-3125			3125	remedy	NOUN
core-wordnet-3126			3126	rent	NOUN
core-wordnet-3127			3127	repetition	NOUN
core-wordnet-3128			3128	replacement	NOUN
core-wordnet-3129			3129	report	NOUN
core-wordnet-3130			3130	report	NOUN
core-wordnet-3131			3131	reporter	NOUN
core-wordnet-3132			3132	representative	NOUN
core-wordnet-3133			3133	representative	NOUN
core-wordnet-3134			3134	reproduction	NOUN
core-wordnet-3135			3135	reptile	NOUN
core-wordnet-3136			3136	republic	NOUN
core-wordnet-3137			3137	reputation	NOUN
core-wordnet-3138			3138	request	NOUN
core-wordnet-3139			3139	requirement	NOUN
core-wordnet-3140			3140	research	NOUN
core-wordnet-3141			3141	researcher	NOUN
core-wordnet-3142			3142	reserve	NOUN
core-wordnet-3143			3143	supply	NOUN
core-wordnet-3144			3144	reservoir	NOUN
core-wordnet-3145			3145	residence	NOUN
core-wordnet-3146			3146	resident	NOUN
core-wordnet-3147			3147	resignation	NOUN
core-wordnet-3148			3148	resignation	NOUN
core-wordnet-3149			3149	resolution	NOUN
core-wordnet-3150			3150	resort	NOUN
core-wordnet-3151			3151	resource	NOUN
core-wordnet-3152			3152	response	NOUN
core-wordnet-3153			3153	response	NOUN
core-wordnet-3154			3154	responsibility	NOUN
core-wordnet-3155			3155	rest	NOUN
core-wordnet-3156			3156	rest	NOUN
core-wordnet-3157			3157	rest	NOUN
core-wordnet-3158			3158	restaurant	NOUN
core-wordnet-3159			3159	restoration	NOUN
core-wordnet-3160			3160	restraint	NOUN
core-wordnet-3161			3161	restriction	NOUN
core-wordnet-3162			3162	result	NOUN
core-wordnet-3163			3163	retailer	NOUN
core-wordnet-3164			3164	retirement	NOUN
core-wordnet-3165			3165	retreat	NOUN
core-wordnet-3166			3166	return	NOUN
core-wordnet-3167			3167	return	NOUN
core-wordnet-3168			3168	return	NOUN
core-wordnet-3169			3169	return	NOUN
core-wordnet-3170			3170	revenge	NOUN
core-wordnet-3171			3171	reverse	NOUN
core-wordnet-3172			3172	review	NOUN
core-wordnet-3173			3173	review	NOUN
core-wordnet-3174			3174	review	NOUN
core-wordnet-3175			3175	review	NOUN
core-wordnet-3176			3176	revival	NOUN
core-wordnet-3177			3177	revolution	NOUN
core-wordnet-3178			3178	revolution	NOUN
core-wordnet-3179			3179	reward	NOUN
core-wordnet-3180			3180	rhetoric	NOUN
core-wordnet-3181			3181	rhythm	NOUN
core-wordnet-3182			3182	rib	NOUN
core-wordnet-3183			3183	ribbon	NOUN
